play_id,committing,disadvantaged,decision,committing_position,disadvantaged_position
52408,Andre Iguodala,Kyrie Irving,CNC,G-F,G
52409,Bruce Brown,Goran Dragic,CNC,G-F,G
52410,Bam Adebayo,Jeff Green,CC,C-F,F
52411,Jeff Green,Bam Adebayo,CNC,F,C-F
52412,Bam Adebayo,Kyrie Irving,CNC,C-F,G
52413,Joe Harris,Goran Dragic,CNC,G-F,G
52414,Bam Adebayo,Jeff Green,CNC,C-F,F
52415,Steven Adams,Nerlens Noel,CNC,C,C-F
52416,Julius Randle,Brandon Ingram,CNC,F-C,F
52418,Lonzo Ball,Nerlens Noel,INC,G,C-F
52419,Lonzo Ball,Nerlens Noel,CC,G,C-F
52420,Julius Randle,Zion Williamson,CNC,F-C,F
52421,Lonzo Ball,Immanuel Quickley,CNC,G,G
52422,Lonzo Ball,Immanuel Quickley,INC,G,G
52423,Julius Randle,Brandon Ingram,CC,F-C,F
52424,Derrick Rose,Eric Bledsoe,CC,G,G
52425,Derrick Rose,Eric Bledsoe,CNC,G,G
52426,Dwayne Bacon,Jae'Sean Tate,CNC,G-F,F
52427,Wendell Carter Jr.,Avery Bradley,CNC,C-F,G
52428,Avery Bradley,Cole Anthony,CNC,G,G
52429,Chuma Okeke,Kelly Olynyk,CNC,F,F-C
52430,Christian Wood,Wendell Carter Jr.,CNC,F,C-F
52431,Wendell Carter Jr.,Christian Wood,CNC,C-F,F
52432,Chuma Okeke,Kelly Olynyk,CNC,F,F-C
52433,Cole Anthony,Avery Bradley,CNC,G,G
52434,Christian Wood,Gary Harris,CNC,F,G
52435,Gary Harris,Christian Wood,CNC,G,F
52436,Wendell Carter Jr.,Christian Wood,CNC,C-F,F
52437,Wendell Carter Jr.,Armoni Brooks,CNC,C-F,G
52438,Wendell Carter Jr.,Christian Wood,CC,C-F,F
52439,Cole Anthony,Kelly Olynyk,CC,G,F-C
52440,Wendell Carter Jr.,Armoni Brooks,CNC,C-F,G
52441,Christian Wood,Cole Anthony,CNC,F,G
52442,Cole Anthony,Avery Bradley,CC,G,G
52443,Christian Wood,Chuma Okeke,CNC,F,F
52444,Gary Trent Jr.,Luguentz Dort,CNC,G-F,G
52445,Gary Trent Jr.,Luguentz Dort,CNC,G-F,G
52446,Darius Bazley,Gary Trent Jr.,CNC,F-G,G-F
52447,Gary Trent Jr.,Theo Maledon,CC,G-F,G
52448,Khem Birch,Theo Maledon,CNC,C,G
52449,Khem Birch,Theo Maledon,CNC,C,G
52450,Khem Birch,Isaiah Roby,CNC,C,F
52452,Chris Boucher,Luguentz Dort,CC,F-C,G
52453,Luguentz Dort,Gary Trent Jr.,CNC,G,G-F
52454,Khem Birch,Luguentz Dort,CNC,C,G
52456,Malachi Flynn,Theo Maledon,CNC,G,G
52457,Aleksej Pokusevski,Yuta Watanabe,CC,C,G-F
52458,Chris Boucher,Darius Bazley,CNC,F-C,F-G
52459,Tristan Thompson,Garrett Temple,CNC,C-F,G-F
52460,Garrett Temple,Tristan Thompson,CNC,G-F,C-F
52461,Payton Pritchard,Patrick Williams,CNC,G,F
52462,Coby White,Payton Pritchard,CC,G,G
52463,Romeo Langford,Daniel Theis,CNC,G-F,F-C
52464,Romeo Langford,Garrett Temple,CNC,G-F,G-F
52465,Jaylen Brown,Coby White,CNC,G-F,G
52466,Jaylen Brown,Patrick Williams,CNC,G-F,F
52467,Patrick Williams,Jaylen Brown,CNC,F,G-F
52468,Jaylen Brown,Coby White,CC,G-F,G
52469,Tremont Waters,Garrett Temple,INC,G,G-F
52470,Garrett Temple,Tremont Waters,CNC,G-F,G
52472,Grant Williams,Coby White,CC,F,G
52473,Daniel Theis,Jayson Tatum,CC,F-C,F-G
52474,Tremont Waters,Coby White,CC,G,G
52475,Daniel Theis,Jayson Tatum,CNC,F-C,F-G
52477,Jayson Tatum,Garrett Temple,CC,F-G,G-F
52479,Xavier Tillman,Nikola Jokic,CNC,F,C
52480,Facundo Campazzo,Ja Morant,CNC,G,G
52481,Ja Morant,Facundo Campazzo,CC,G,G
52482,Will Barton,De'Anthony Melton,CNC,G,G
52483,Will Barton,Ja Morant,CNC,G,G
52484,Kyle Anderson,PJ Dozier,CNC,F-G,G-F
52485,Michael Porter Jr.,Kyle Anderson,CNC,F,F-G
52486,Ja Morant,Michael Porter Jr.,CC,G,F
52487,Nikola Jokic,De'Anthony Melton,CNC,C,G
52488,Grayson Allen,Nikola Jokic,CC,G,C
52490,Xavier Tillman,Nikola Jokic,CNC,F,C
52491,Ja Morant,Facundo Campazzo,CC,G,G
52493,Will Barton,De'Anthony Melton,CNC,G,G
52494,Kyle Anderson,Will Barton,CNC,F-G,G
52495,Nikola Jokic,Grayson Allen,CNC,C,G
52496,Xavier Tillman,Nikola Jokic,CNC,F,C
52497,Facundo Campazzo,Grayson Allen,CC,G,G
52498,Xavier Tillman,Nikola Jokic,CNC,F,C
52499,Nikola Jokic,Ja Morant,CNC,C,G
52500,Nikola Jokic,Ja Morant,CNC,C,G
52501,Facundo Campazzo,Ja Morant,CNC,G,G
52502,Shaquille Harrison,Ja Morant,CNC,G,G
52503,Shaquille Harrison,Ja Morant,CNC,G,G
52504,Kyle Anderson,Nikola Jokic,INC,F-G,C
52506,Ja Morant,Facundo Campazzo,CNC,G,G
52507,Kyle Anderson,Facundo Campazzo,CNC,F-G,G
52508,Michael Porter Jr.,Ja Morant,CNC,F,G
52509,Xavier Tillman,Nikola Jokic,INC,F,C
52510,Michael Porter Jr.,Ja Morant,CNC,F,G
52511,Nikola Jokic,Ja Morant,CNC,C,G
52513,PJ Dozier,Grayson Allen,CNC,G-F,G
52514,Kyle Anderson,Will Barton,CNC,F-G,G
52515,Kyle Anderson,Nikola Jokic,IC,F-G,C
52516,Kyle Anderson,PJ Dozier,CC,F-G,G-F
52518,Facundo Campazzo,Ja Morant,CNC,G,G
52519,Darius Garland,Josh Jackson,CNC,G,G-F
52520,Darius Garland,Frank Jackson,CNC,G,G
52522,Josh Jackson,Darius Garland,CNC,G-F,G
52523,Isaac Okoro,Saddiq Bey,CNC,F-G,F
52524,Saddiq Bey,Kevin Love,CNC,F,F-C
52525,Killian Hayes,Isaac Okoro,CNC,G,F-G
52527,Darius Garland,Josh Jackson,CNC,G,G-F
52528,Josh Jackson,Darius Garland,CNC,G-F,G
52529,Darius Garland,Killian Hayes,CC,G,G
52530,Isaac Okoro,Killian Hayes,CNC,F-G,G
52531,Isaiah Hartenstein,Isaiah Stewart,CNC,C-F,F-C
52532,Isaiah Stewart,Darius Garland,CNC,F-C,G
52533,Isaiah Stewart,Isaac Okoro,CNC,F-C,F-G
52534,Darius Garland,Josh Jackson,CNC,G,G-F
52535,Isaiah Hartenstein,Frank Jackson,CNC,C-F,G
52536,Isaiah Hartenstein,Frank Jackson,IC,C-F,G
52537,Isaiah Stewart,Isaac Okoro,CNC,F-C,F-G
52538,Isaiah Hartenstein,Josh Jackson,CNC,C-F,G-F
52539,Frank Jackson,Collin Sexton,CNC,G,G
52540,Frank Jackson,Collin Sexton,CNC,G,G
52541,Taurean Prince,Josh Jackson,CC,F,G-F
52542,Isaiah Hartenstein,Frank Jackson,CNC,C-F,G
52543,Deandre Ayton,Jrue Holiday,CNC,C,G
52544,Giannis Antetokounmpo,Devin Booker,CNC,F,G
52545,Deandre Ayton,Jrue Holiday,CNC,C,G
52546,Devin Booker,Khris Middleton,CC,G,F
52547,Donte DiVincenzo,Deandre Ayton,INC,G,C
52548,PJ Tucker,Chris Paul,CNC,F,G
52549,Jae Crowder,Jrue Holiday,CNC,F,G
52550,Khris Middleton,Devin Booker,CNC,F,G
52551,Devin Booker,Khris Middleton,CNC,G,F
52552,Deandre Ayton,Giannis Antetokounmpo,CNC,C,F
52555,Deandre Ayton,Giannis Antetokounmpo,CNC,C,F
52556,Chris Paul,Khris Middleton,CNC,G,F
52557,Pat Connaughton,Mikal Bridges,CNC,G,F
52558,Khris Middleton,Devin Booker,CNC,F,G
52559,Devin Booker,Khris Middleton,CNC,G,F
52560,Khris Middleton,Chris Paul,CNC,F,G
52561,Mikal Bridges,Khris Middleton,CNC,F,F
52562,Khris Middleton,Devin Booker,CNC,F,G
52563,Deandre Ayton,Donte DiVincenzo,INC,C,G
52564,PJ Tucker,Devin Booker,CNC,F,G
52565,Devin Booker,Khris Middleton,CNC,G,F
52566,Cameron Johnson,Khris Middleton,CNC,F,F
52567,Jrue Holiday,Devin Booker,CNC,G,G
52569,PJ Tucker,Devin Booker,CC,F,G
52570,Landry Shamet,Zion Williamson,CC,G,F
52571,Blake Griffin,Steven Adams,CC,F,C
52572,Steven Adams,Blake Griffin,CC,C,F
52573,Naji Marshall,Kyrie Irving,CNC,F,G
52574,Brandon Ingram,Joe Harris,CC,F,G-F
52575,Blake Griffin,Brandon Ingram,CC,F,F
52576,Lonzo Ball,Kyrie Irving,CC,G,G
52577,Bruce Brown,Brandon Ingram,CC,G-F,F
52578,Jaxson Hayes,Bruce Brown,CC,C-F,G-F
52579,Zion Williamson,Kyrie Irving,CC,F,G
52580,Kira Lewis Jr.,Kyrie Irving,CC,G,G
52581,Rondae Hollis-Jefferson,Paul George,CC,F,F
52582,CJ McCollum,Nicolas Batum,CNC,G,G-F
52583,Nassir Little,Paul George,CNC,F-G,F
52584,Reggie Jackson,Carmelo Anthony,CNC,G,F
52585,Nassir Little,Ivica Zubac,CNC,F-G,C
52586,Rondae Hollis-Jefferson,Nicolas Batum,CNC,F,G-F
52587,Rondae Hollis-Jefferson,Paul George,CNC,F,F
52588,Nassir Little,Paul George,CNC,F-G,F
52589,CJ McCollum,Paul George,IC,G,F
52590,Svi Mykhailiuk,Oshae Brissett,CC,G-F,F-G
52591,Kenrich Williams,T.J. McConnell,CNC,G-F,G
52592,Svi Mykhailiuk,Justin Holiday,CC,G-F,F-G
52593,Kenrich Williams,Malcolm Brogdon,CNC,G-F,G
52594,Darius Bazley,Oshae Brissett,CNC,F-G,F-G
52595,T.J. McConnell,Ty Jerome,CNC,G,G-F
52596,Svi Mykhailiuk,Caris LeVert,CNC,G-F,G
52597,Justin Holiday,Darius Bazley,CNC,F-G,F-G
52598,Kenrich Williams,Malcolm Brogdon,CNC,G-F,G
52599,Darius Bazley,Justin Holiday,CNC,F-G,F-G
52600,Kenrich Williams,Malcolm Brogdon,CC,G-F,G
52601,Malcolm Brogdon,Darius Bazley,CNC,G,F-G
52603,Malcolm Brogdon,Darius Bazley,CNC,G,F-G
52604,Kenrich Williams,Malcolm Brogdon,CC,G-F,G
52605,Kevin Huerter,Derrick Rose,CNC,G-F,G
52606,Bogdan Bogdanovic,Nerlens Noel,CNC,G,C-F
52607,Nerlens Noel,Bogdan Bogdanovic,CC,C-F,G
52608,Nerlens Noel,Bogdan Bogdanovic,CNC,C-F,G
52609,Julius Randle,Clint Capela,INC,F-C,C
52611,Reggie Bullock,Bogdan Bogdanovic,CNC,G-F,G
52612,Clint Capela,Nerlens Noel,CNC,C,C-F
52613,Derrick Rose,Brandon Goodwin,CC,G,G
52614,John Collins,Julius Randle,CNC,F-C,F-C
52615,Clint Capela,Reggie Bullock,CNC,C,G-F
52616,Solomon Hill,Julius Randle,CNC,F,F-C
52617,Deandre Ayton,Joel Embiid,CNC,C,C-F
52618,Mikal Bridges,Joel Embiid,CNC,F,C-F
52620,George Hill,Chris Paul,CNC,G,G
52621,Deandre Ayton,Joel Embiid,CNC,C,C-F
52622,Matisse Thybulle,Devin Booker,CNC,G-F,G
52623,Deandre Ayton,Joel Embiid,CNC,C,C-F
52624,Mikal Bridges,Matisse Thybulle,CNC,F,G-F
52625,George Hill,Chris Paul,CNC,G,G
52626,Danny Green,Deandre Ayton,CNC,G,C
52627,Matisse Thybulle,Devin Booker,INC,G-F,G
52628,Devin Booker,Joel Embiid,CNC,G,C-F
52629,Devin Booker,Joel Embiid,CNC,G,C-F
52630,George Hill,Devin Booker,CC,G,G
52631,Mikal Bridges,Furkan Korkmaz,CNC,F,G-F
52632,Tyrese Maxey,Chris Paul,CC,G,G
52633,Jusuf Nurkic,Nikola Jokic,CNC,C,C
52634,PJ Dozier,Jusuf Nurkic,CNC,G-F,C
52636,Jusuf Nurkic,Nikola Jokic,CC,C,C
52637,Robert Covington,PJ Dozier,CNC,F,G-F
52638,Aaron Gordon,Jusuf Nurkic,CNC,F,C
52640,Jusuf Nurkic,Nikola Jokic,CC,C,C
52641,PJ Dozier,Damian Lillard,CNC,G-F,G
52642,Jusuf Nurkic,Nikola Jokic,CNC,C,C
52643,Jusuf Nurkic,Nikola Jokic,CNC,C,C
52644,Damian Lillard,Aaron Gordon,CNC,G,F
52645,Norman Powell,PJ Dozier,CNC,G,G-F
52646,Nikola Jokic,Norman Powell,CNC,C,G
52647,Damian Jones,Josh Okogie,CNC,C,G
52648,Karl-Anthony Towns,Damian Jones,CNC,C-F,C
52649,Damian Jones,Karl-Anthony Towns,CNC,C,C-F
52650,Buddy Hield,Josh Okogie,CNC,G,G
52651,Josh Okogie,Buddy Hield,CNC,G,G
52652,Karl-Anthony Towns,De'Aaron Fox,CNC,C-F,G
52653,Buddy Hield,Ricky Rubio,CNC,G,G
52654,Buddy Hield,Jaden McDaniels,CNC,G,F
52655,Jaden McDaniels,Buddy Hield,CNC,F,G
52656,Ricky Rubio,Damian Jones,CNC,G,C
52657,Karl-Anthony Towns,De'Aaron Fox,CC,C-F,G
52658,Damian Jones,Karl-Anthony Towns,CNC,C,C-F
52659,Damian Jones,D'Angelo Russell,CNC,C,G
52660,D'Angelo Russell,Tyrese Haliburton,CNC,G,G
52661,Ricky Rubio,Buddy Hield,CNC,G,G
52662,Ricky Rubio,Harrison Barnes,CNC,G,F
52663,Damian Jones,Karl-Anthony Towns,CNC,C,C-F
52664,Ricky Rubio,Damian Jones,CNC,G,C
52665,Damian Jones,Karl-Anthony Towns,CNC,C,C-F
52666,Jaden McDaniels,De'Aaron Fox,CC,F,G
52667,Kevon Looney,Russell Westbrook,INC,F,G
52668,Bradley Beal,Stephen Curry,CNC,G,G
52669,Stephen Curry,Bradley Beal,CNC,G,G
52670,Raul Neto,Kelly Oubre,CC,G,F-G
52671,Kevon Looney,Russell Westbrook,CNC,F,G
52672,Andrew Wiggins,Bradley Beal,CNC,F,G
52673,Isaac Bonga,Stephen Curry,CNC,G,G
52674,Jordan Poole,Bradley Beal,CNC,G,G
52675,Bradley Beal,Stephen Curry,CNC,G,G
52676,Jordan Poole,Davis Bertans,CC,G,F
52677,Payton Pritchard,Kyrie Irving,CNC,G,G
52678,Marcus Smart,Joe Harris,CC,G,G-F
52679,Jayson Tatum,Blake Griffin,CNC,F-G,F
52680,Jayson Tatum,Kyrie Irving,CC,F-G,G
52681,Jayson Tatum,Landry Shamet,CC,F-G,G
52682,Marcus Smart,Kyrie Irving,CNC,G,G
52684,Marcus Smart,Blake Griffin,INC,G,F
52686,Jeff Green,Jayson Tatum,CNC,F,F-G
52687,Blake Griffin,Jayson Tatum,CC,F,F-G
52688,Evan Fournier,Landry Shamet,CC,G-F,G
52689,Jayson Tatum,Jeff Green,CNC,F-G,F
52690,Bruce Brown,Evan Fournier,CNC,G-F,G-F
52691,Joe Harris,Jabari Parker,CNC,G-F,F
52692,Joe Harris,Jabari Parker,CNC,G-F,F
52693,Joe Harris,Evan Fournier,CNC,G-F,G-F
52694,Joe Harris,Jayson Tatum,CNC,G-F,F-G
52695,Kyrie Irving,Jayson Tatum,CC,G,F-G
52696,Marcus Smart,Blake Griffin,CNC,G,F
52697,Marcus Smart,Blake Griffin,CC,G,F
52698,Marcus Smart,Landry Shamet,CNC,G,G
52699,Romeo Langford,Kyrie Irving,CC,G-F,G
52700,Jae'Sean Tate,Paul George,CNC,F,F
52701,John Wall,Paul George,CNC,G,F
52702,John Wall,Paul George,CNC,G,F
52703,Nicolas Batum,Christian Wood,CNC,G-F,F
52704,Terance Mann,John Wall,CNC,G-F,G
52705,Kelly Olynyk,Ivica Zubac,CNC,F-C,C
52706,Terance Mann,Christian Wood,CC,G-F,F
52707,Kenyon Martin Jr.,Terance Mann,CNC,F,G-F
52708,John Wall,Paul George,CNC,G,F
52709,Terance Mann,Kelly Olynyk,CNC,G-F,F-C
52710,John Wall,Paul George,CC,G,F
52711,Terance Mann,Kelly Olynyk,CNC,G-F,F-C
52712,Jae'Sean Tate,Reggie Jackson,CC,F,G
52713,Jusuf Nurkic,Dillon Brooks,CNC,C,G-F
52714,Jusuf Nurkic,Ja Morant,CNC,C,G
52715,CJ McCollum,De'Anthony Melton,CNC,G,G
52716,De'Anthony Melton,CJ McCollum,CNC,G,G
52717,Jusuf Nurkic,Jaren Jackson Jr.,INC,C,F-C
52718,Robert Covington,Ja Morant,CC,F,G
52719,Dillon Brooks,Damian Lillard,CNC,G-F,G
52720,Xavier Tillman,Damian Lillard,CNC,F,G
52721,De'Anthony Melton,Jusuf Nurkic,CNC,G,C
52722,Dillon Brooks,Norman Powell,CNC,G-F,G
52723,Norman Powell,Ja Morant,CNC,G,G
52724,Dillon Brooks,Damian Lillard,CNC,G-F,G
52725,Robert Covington,Dillon Brooks,CNC,F,G-F
52726,De'Anthony Melton,Jusuf Nurkic,CNC,G,C
52727,Xavier Tillman,Jusuf Nurkic,CNC,F,C
52728,Xavier Tillman,Jusuf Nurkic,CNC,F,C
52729,Jusuf Nurkic,De'Anthony Melton,CC,C,G
52731,Kyle Anderson,Damian Lillard,CC,F-G,G
52732,Damian Lillard,Jaren Jackson Jr.,CC,G,F-C
52733,Duncan Robinson,Garrett Temple,CNC,F,G-F
52734,Bam Adebayo,Coby White,CNC,C-F,G
52735,Garrett Temple,Duncan Robinson,CNC,G-F,F
52736,Trevor Ariza,Denzel Valentine,CNC,F,G
52737,Jimmy Butler,Nikola Vucevic,CNC,F,C
52738,Denzel Valentine,Duncan Robinson,CNC,G,F
52739,Denzel Valentine,Duncan Robinson,CC,G,F
52740,Trevor Ariza,Lauri Markkanen,CNC,F,F-C
52741,Lauri Markkanen,Jimmy Butler,CNC,F-C,F
52742,Bam Adebayo,Coby White,IC,C-F,G
52743,Coby White,Kendrick Nunn,CNC,G,G
52744,Denzel Valentine,Jimmy Butler,CNC,G,F
52745,Thaddeus Young,Jimmy Butler,CNC,F,F
52747,Thaddeus Young,Bam Adebayo,CNC,F,C-F
52749,Bam Adebayo,Coby White,CNC,C-F,G
52750,Lauri Markkanen,Kendrick Nunn,CC,F-C,G
52751,Andre Iguodala,Coby White,CNC,G-F,G
52752,Andre Iguodala,Garrett Temple,CNC,G-F,G-F
52753,Lauri Markkanen,Bam Adebayo,CC,F-C,C-F
52754,Derrick White,Steven Adams,CNC,G,C
52755,Steven Adams,Dejounte Murray,CNC,C,G
52756,Steven Adams,Jakob Poeltl,CC,C,C
52757,Dejounte Murray,Zion Williamson,CNC,G,F
52758,Keldon Johnson,Zion Williamson,CNC,F-G,F
52759,Keldon Johnson,Naji Marshall,CNC,F-G,F
52760,Dejounte Murray,Lonzo Ball,CNC,G,G
52761,Naji Marshall,DeMar DeRozan,CC,F,G-F
52762,Wes Iwundu,Dejounte Murray,CC,F,G
52763,Derrick White,Brandon Ingram,CNC,G,F
52764,DeMar DeRozan,Lonzo Ball,CNC,G-F,G
52765,DeMar DeRozan,Brandon Ingram,CNC,G-F,F
52766,Jaden McDaniels,Rudy Gobert,INC,F,C
52767,Bojan Bogdanovic,D'Angelo Russell,CNC,F,G
52769,Rudy Gobert,D'Angelo Russell,CNC,C,G
52770,Royce O'Neale,Anthony Edwards,IC,F,G
52771,Royce O'Neale,Ricky Rubio,CNC,F,G
52772,Bojan Bogdanovic,Karl-Anthony Towns,CC,F,C-F
52773,Jordan Clarkson,D'Angelo Russell,CC,G,G
52774,Jordan Clarkson,Josh Okogie,CC,G,G
52775,Juan Toscano-Anderson,Tyrese Haliburton,CC,F,G
52776,Richaun Holmes,Kelly Oubre,CNC,F,F-G
52777,Draymond Green,Richaun Holmes,CC,F,F
52778,Juan Toscano-Anderson,Buddy Hield,CNC,F,G
52779,Richaun Holmes,Stephen Curry,CNC,F,G
52780,Maurice Harkless,Stephen Curry,CNC,F-G,G
52781,Andrew Wiggins,Harrison Barnes,CNC,F,F
52782,Richaun Holmes,Draymond Green,CNC,F,F
52783,Stephen Curry,Richaun Holmes,CNC,G,F
52784,Stephen Curry,Harrison Barnes,CC,G,F
52785,Draymond Green,Buddy Hield,CNC,F,G
52786,Harrison Barnes,Juan Toscano-Anderson,CNC,F,F
52787,Andrew Wiggins,Tyrese Haliburton,CNC,F,G
52788,Richaun Holmes,Stephen Curry,CNC,F,G
52789,Buddy Hield,Juan Toscano-Anderson,CC,G,F
52790,Delon Wright,Stephen Curry,CC,G,G
52791,Maurice Harkless,Stephen Curry,CC,F-G,G
52792,Andrew Wiggins,Harrison Barnes,CNC,F,F
52793,Buddy Hield,Stephen Curry,CC,G,G
52794,Jusuf Nurkic,Dillon Brooks,CNC,C,G-F
52795,Jonas Valanciunas,Damian Lillard,CNC,C,G
52796,Dillon Brooks,Jusuf Nurkic,CNC,G-F,C
52797,Jusuf Nurkic,Ja Morant,CC,C,G
52798,Grayson Allen,CJ McCollum,CNC,G,G
52799,Dillon Brooks,Norman Powell,CNC,G-F,G
52800,Grayson Allen,Jusuf Nurkic,CC,G,C
52801,Dillon Brooks,Damian Lillard,CNC,G-F,G
52802,Ja Morant,Damian Lillard,CNC,G,G
52803,Robert Covington,Ja Morant,CC,F,G
52804,Ja Morant,Norman Powell,CNC,G,G
52805,Damian Lillard,Ja Morant,CC,G,G
52806,Jusuf Nurkic,Dillon Brooks,CNC,C,G-F
52807,Jusuf Nurkic,Dillon Brooks,CNC,C,G-F
52808,Damian Lillard,Ja Morant,CNC,G,G
52809,Ja Morant,Damian Lillard,CNC,G,G
52810,Norman Powell,Grayson Allen,CC,G,G
52811,Dillon Brooks,CJ McCollum,CNC,G-F,G
52812,Daniel Gafford,Darius Garland,CNC,F-C,G
52813,Jarrett Allen,Daniel Gafford,CNC,C,F-C
52815,Davis Bertans,Cedi Osman,CNC,F,F
52816,Kevin Love,Davis Bertans,CNC,F-C,F
52817,Kevin Love,Bradley Beal,CNC,F-C,G
52818,Russell Westbrook,Darius Garland,CNC,G,G
52819,Davis Bertans,Darius Garland,CNC,F,G
52820,Russell Westbrook,Darius Garland,CNC,G,G
52821,Garrison Mathews,Jarrett Allen,CC,G,C
52822,Dean Wade,Russell Westbrook,CNC,F-C,G
52823,Cedi Osman,Russell Westbrook,CC,F,G
52824,Daniel Gafford,Darius Garland,CNC,F-C,G
52825,Darius Garland,Raul Neto,CC,G,G
52826,Jarrett Allen,Daniel Gafford,CNC,C,F-C
52827,Trevor Ariza,Coby White,CNC,F,G
52828,Goran Dragic,Daniel Theis,CNC,G,F-C
52830,Bam Adebayo,Coby White,CNC,C-F,G
52831,Gabe Vincent,Nikola Vucevic,CNC,G,C
52832,Nikola Vucevic,Goran Dragic,CNC,C,G
52833,Jimmy Butler,Garrett Temple,CNC,F,G-F
52834,Coby White,Jimmy Butler,CNC,G,F
52835,Gabe Vincent,Coby White,CC,G,G
52836,Trevor Ariza,Coby White,CC,F,G
52837,Max Strus,Patrick Williams,CC,G-F,F
52838,Goran Dragic,Coby White,CC,G,G
52839,Karl-Anthony Towns,Mike Conley,CNC,C-F,G
52840,Karl-Anthony Towns,Mike Conley,CNC,C-F,G
52841,Georges Niang,Anthony Edwards,CNC,F,G
52842,Jaden McDaniels,Joe Ingles,CC,F,F-G
52843,Karl-Anthony Towns,Joe Ingles,CNC,C-F,F-G
52844,Karl-Anthony Towns,Mike Conley,CNC,C-F,G
52845,Rudy Gobert,D'Angelo Russell,CC,C,G
52846,Karl-Anthony Towns,Joe Ingles,CNC,C-F,F-G
52847,Karl-Anthony Towns,Rudy Gobert,CNC,C-F,C
52848,Rudy Gobert,Jaden McDaniels,INC,C,F
52849,Joe Ingles,D'Angelo Russell,CNC,F-G,G
52850,Rudy Gobert,Karl-Anthony Towns,IC,C,C-F
52851,Jaden McDaniels,Mike Conley,CC,F,G
52852,Karl-Anthony Towns,Rudy Gobert,INC,C-F,C
52853,Joe Ingles,Ricky Rubio,CNC,F-G,G
52854,Ricky Rubio,Mike Conley,CNC,G,G
52856,Ricky Rubio,Mike Conley,CNC,G,G
52857,Mike Conley,Jaden McDaniels,CNC,G,F
52858,Deandre Ayton,RJ Barrett,CNC,C,F-G
52859,Deandre Ayton,RJ Barrett,CNC,C,F-G
52861,RJ Barrett,Devin Booker,CNC,F-G,G
52862,Chris Paul,Reggie Bullock,CNC,G,G-F
52863,Nerlens Noel,Mikal Bridges,CNC,C-F,F
52864,Julius Randle,Chris Paul,CNC,F-C,G
52865,Mikal Bridges,Julius Randle,CC,F,F-C
52866,Reggie Bullock,Devin Booker,CC,G-F,G
52868,Reggie Bullock,Devin Booker,CNC,G-F,G
52869,Derrick Rose,Cameron Johnson,CC,G,F
52870,Dejounte Murray,Russell Westbrook,CNC,G,G
52871,Bradley Beal,DeMar DeRozan,CNC,G,G-F
52872,Jakob Poeltl,Davis Bertans,CNC,C,F
52873,DeMar DeRozan,Bradley Beal,CNC,G-F,G
52874,DeMar DeRozan,Russell Westbrook,CNC,G-F,G
52875,Davis Bertans,DeMar DeRozan,INC,F,G-F
52876,Alex Len,Dejounte Murray,CNC,C,G
52877,DeMar DeRozan,Bradley Beal,CNC,G-F,G
52878,Russell Westbrook,DeMar DeRozan,CNC,G,G-F
52879,Dejounte Murray,Bradley Beal,CNC,G,G
52880,Alex Len,Jakob Poeltl,CNC,C,C
52881,Bradley Beal,Patty Mills,INC,G,G
52882,Jakob Poeltl,Bradley Beal,CNC,C,G
52883,Jakob Poeltl,Alex Len,CNC,C,C
52884,Rui Hachimura,Keldon Johnson,CNC,F,F-G
52885,Dejounte Murray,Bradley Beal,CNC,G,G
52886,Jakob Poeltl,Russell Westbrook,CNC,C,G
52887,Russell Westbrook,Dejounte Murray,CNC,G,G
52888,Patty Mills,Davis Bertans,CNC,G,F
52889,Keldon Johnson,Rui Hachimura,CNC,F-G,F
52890,DeMar DeRozan,Bradley Beal,CNC,G-F,G
52891,Davis Bertans,DeMar DeRozan,CNC,F,G-F
52892,Russell Westbrook,DeMar DeRozan,CC,G,G-F
52893,Davis Bertans,Patty Mills,CC,F,G
52894,Keldon Johnson,Bradley Beal,CNC,F-G,G
52895,Ty Jerome,Evan Fournier,CNC,G-F,G-F
52896,Tristan Thompson,Isaiah Roby,CNC,C-F,F
52897,Tristan Thompson,Ty Jerome,CNC,C-F,G-F
52898,Tristan Thompson,Ty Jerome,CNC,C-F,G-F
52899,Marcus Smart,Darius Bazley,CNC,G,F-G
52900,Ty Jerome,Marcus Smart,CC,G-F,G
52901,Evan Fournier,Darius Bazley,CNC,G-F,F-G
52902,Romeo Langford,Darius Bazley,CNC,G-F,F-G
52903,Luguentz Dort,Payton Pritchard,CC,G,G
52904,Marcus Smart,Theo Maledon,CC,G,G
52905,Luguentz Dort,Jaylen Brown,CC,G,G-F
52906,Romeo Langford,Darius Bazley,CNC,G-F,F-G
52907,Marcus Smart,Theo Maledon,CNC,G,G
52908,Payton Pritchard,Luguentz Dort,CC,G,G
52909,Evan Fournier,Darius Bazley,INC,G-F,F-G
52910,Darius Bazley,Evan Fournier,CC,F-G,G-F
52911,Marcus Smart,Isaiah Roby,CC,G,F
52912,Luguentz Dort,Jaylen Brown,CNC,G,G-F
52913,Naz Reid,Jae'Sean Tate,CNC,C-F,F
52914,Naz Reid,Jae'Sean Tate,CNC,C-F,F
52915,Jae'Sean Tate,Jarred Vanderbilt,CC,F,F
52916,Naz Reid,Kevin Porter Jr.,CNC,C-F,G-F
52917,Jae'Sean Tate,Jarred Vanderbilt,CNC,F,F
52918,Jarred Vanderbilt,Christian Wood,CNC,F,F
